25,2,42
25,3,41
25,2,42
25,1,84
25,4,74
25,2,41
25,1,81
25,3,41
25,4,75
25,2,42
25,3,41
25,4,78
25,1,82
25,3,41
25,2,42
25,1,83
25,4,76
25,2,44
25,1,83
25,3,43
25,4,70
26,3,45
26,2,62
26,4,75
26,1,78
26,2,50
26,3,39
26,4,72
26,1,80
26,3,37
26,4,74
26,2,50
26,3,38
26,1,78
26,2,50
26,4,81
26,2,50
26,4,74
26,1,80
26,3,38
26,2,50
26,4,73
26,1,80
26,3,38
26,3,37
26,2,49
26,1,81
26,4,74
26,3,38
26,2,49
26,1,83
26,4,72
27,3,50
27,2,49
27,4,62
27,1,82
27,3,51
27,2,46
27,1,75
27,4,65
27,3,44
27,1,80
27,4,73
27,2,50
27,2,48
27,3,45
27,4,76
27,1,78
27,3,44
27,2,50
27,4,71
27,1,80
27,2,49
27,3,44
27,4,69
27,1,81
27,3,46
27,2,47
27,1,80
27,4,69
27,3,43
27,2,47
27,1,78
27,4,67
28,3,44
28,2,50
28,1,80
28,4,67
28,2,65
28,1,84
28,4,66
28,3,41
28,3,42
28,4,64
28,2,61
28,3,42
28,2,62
28,4,64
28,1,83
28,3,42
28,4,64
28,2,61
28,1,86
28,4,63
28,2,63
28,3,42
28,1,83
28,2,58
28,4,63
28,3,43
28,1,79
28,4,67
28,3,51
28,2,58
28,1,83
29,2,59
29,3,47
29,1,80
29,4,63
29,1,83
29,4,73
29,3,41
29,2,55
29,4,72
29,2,57
29,3,41
29,1,86
29,2,59
29,4,73
29,3,41
29,3,41
29,2,57
29,4,69
29,3,41
29,4,73
29,2,55
29,1,84
29,4,71
29,3,42
29,2,59
29,3,41
29,2,57
29,4,68
29,1,84
29,3,45
29,4,68
29,1,80
29,2,55
30,2,57
30,4,64
30,3,43
30,3,40
30,2,57
30,1,77
30,4,65
30,3,37
30,2,74
30,4,63
30,3,40
30,4,63
30,2,58
30,1,80
30,3,38
30,4,62
30,2,59
30,1,77
30,3,39
30,4,63
30,2,59
30,1,77
30,3,41
30,4,66
30,2,58
30,1,76
30,3,40
30,2,58
30,4,64
30,1,76
30,3,39
30,2,58
30,1,76
30,4,64
31,2,63
31,1,79
31,3,43
31,4,64
31,2,64
31,3,39
31,4,66
31,1,80
31,4,63
31,3,38
31,2,61
31,1,79
31,2,61
31,4,63
31,1,78
31,3,38
31,1,79
31,4,64
31,2,61
31,3,38
31,3,38
31,4,64
31,1,76
31,2,62
31,3,38
31,1,78
31,2,62
31,4,64
31,2,57
31,3,42
31,4,61
31,1,81
32,2,60
32,4,63
32,1,75
32,3,46
32,3,46
32,1,84
32,2,56
32,4,56
32,3,45
32,2,54
32,1,79
32,4,55
32,3,44
32,2,57
32,4,62
32,1,78
32,4,58
32,2,57
32,3,46
32,1,84
32,2,57
32,3,43
32,1,79
32,4,64
32,2,62
32,3,58
32,1,78
32,4,57
32,3,52
32,2,63
32,1,75
32,4,58
33,3,44
33,4,57
33,2,66
33,1,79
33,2,66
33,4,60
33,3,45
33,1,83
33,3,43
33,2,59
33,1,80
33,4,63
33,3,43
33,4,66
33,1,80
33,2,59
33,1,80
33,2,61
33,3,44
33,4,59
33,3,42
33,4,63
33,2,61
33,1,79
33,3,43
33,4,64
33,2,60
33,1,77
33,1,78
33,4,64
33,3,44
33,2,61
34,2,66
34,3,47
34,4,52
34,1,77
34,2,57
34,3,45
34,4,56
34,1,77
34,2,56
34,4,57
34,1,76
34,3,44
34,3,44
34,4,57
34,1,79
34,2,57
34,3,44
34,4,57
34,2,55
34,1,79
34,4,57
34,3,44
34,2,55
34,1,81
34,3,44
34,4,57
34,2,55
34,1,78
34,2,74
34,4,55
34,3,51
34,1,84
35,3,50
35,2,59
35,1,78
35,4,64
35,3,55
35,1,75
35,2,56
35,4,72
35,2,57
35,3,55
35,1,75
35,4,71
35,2,57
35,3,55
35,4,70
35,1,76
35,2,56
35,3,55
35,1,77
35,3,54
35,2,57
35,1,73
35,4,71
35,3,55
35,2,57
35,1,74
35,4,71
35,3,54
35,2,57
35,4,64
35,1,78
36,2,67
36,3,48
36,4,65
36,1,78
36,3,45
36,2,61
36,1,74
36,4,66
36,2,62
36,1,77
36,3,45
36,4,70
36,2,62
36,1,72
36,4,67
36,3,45
36,3,45
36,1,74
36,2,62
36,4,65
36,3,45
36,1,74
36,4,64
36,2,63
36,3,45
36,2,62
36,1,71
36,4,69
36,3,45
36,4,67
36,2,62
36,1,71
37,3,58
37,2,72
37,1,78
37,4,52
37,3,51
37,2,66
37,4,56
37,1,82
37,3,51
37,2,64
37,4,55
37,1,84
37,4,53
37,3,51
37,2,71
37,1,82
37,3,52
37,4,54
37,2,67
37,1,81
37,3,52
37,2,69
37,4,55
37,1,76
37,2,66
37,4,52
37,1,80
37,3,57
37,4,54
37,2,66
37,3,58
37,1,77
38,3,59
38,2,72
38,4,64
38,1,68
38,3,59
38,4,58
38,2,66
38,1,71
38,3,57
38,2,64
38,1,66
38,4,68
38,2,66
38,1,66
38,3,57
38,4,58
38,4,61
38,3,57
38,2,67
38,1,65
38,3,57
38,2,65
38,4,66
38,1,69
38,2,66
38,3,58
38,1,67
38,4,61
38,3,57
38,4,65
38,1,68
38,2,65
39,3,64
39,4,55
39,2,67
39,1,69
39,3,59
39,2,65
39,1,69
39,4,55
39,4,53
39,2,65
39,1,66
39,3,58
39,3,58
39,4,56
39,2,66
39,1,66
39,4,57
39,3,59
39,1,66
39,2,67
39,3,58
39,2,66
39,1,69
39,4,57
39,3,56
39,4,57
39,1,65
39,2,65
39,4,54
39,3,63
39,2,68
39,1,72
40,3,62
40,4,60
40,1,73
40,2,74
40,3,51
40,4,59
40,2,70
40,1,72
40,2,69
40,4,58
40,1,71
40,3,51
40,2,69
40,4,55
40,3,51
40,1,74
40,3,51
40,4,57
40,1,75
40,2,70
40,2,69
40,4,57
40,3,51
40,1,80
40,4,56
40,2,69
40,3,51
40,1,75
40,1,73
40,4,59
40,3,51
40,2,69
40,2,70
40,3,51
40,4,60
40,1,75
41,4,55
41,3,60
41,2,69
41,1,77
41,3,55
41,4,51
41,2,66
41,1,67
41,3,55
41,2,69
41,1,75
41,4,52
41,4,49
41,3,54
41,1,70
41,2,67
41,3,55
41,2,67
41,4,49
41,1,64
41,4,50
41,3,57
41,2,67
41,1,69
41,4,55
41,3,60
41,2,70
41,1,71
41,3,59
41,4,48
41,2,71
41,1,71
42,4,54
42,3,62
42,1,75
42,2,67
42,3,68
42,4,52
42,2,67
42,1,79
42,1,67
42,4,45
42,3,69
42,2,70
42,3,69
42,4,46
42,2,70
42,1,71
42,3,69
42,2,69
42,4,43
42,1,63
42,2,70
42,4,44
42,3,68
42,1,70
42,4,45
42,3,68
42,1,72
42,2,70
42,3,69
42,2,69
42,4,44
42,1,67
43,4,47
43,1,77
43,3,58
43,2,73
43,4,50
43,3,59
43,1,63
43,2,71
43,3,59
43,4,49
43,1,67
43,2,68
43,4,49
43,3,59
43,2,69
43,1,65
43,1,66
43,4,50
43,2,69
43,3,59
43,4,50
43,2,68
43,3,59
43,1,65
43,4,54
43,2,68
43,3,59
43,1,67
43,3,59
43,4,51
43,2,68
43,1,63
44,3,59
44,2,74
44,4,42
44,1,67
44,4,45
44,1,64
44,3,54
44,2,85
44,4,42
44,3,54
44,2,83
44,1,71
44,3,54
44,4,43
44,1,65
44,2,81
44,3,57
44,2,79
44,4,47
44,1,67
44,4,48
44,3,59
44,1,64
44,2,77
44,3,60
44,1,64
44,4,47
44,2,77
44,3,58
44,2,76
44,1,71
44,4,48
45,3,60
45,2,78
45,1,59
45,4,48
45,1,56
45,4,51
45,3,55
45,2,85
45,4,49
45,2,84
45,1,57
45,3,57
45,3,58
45,1,57
45,4,52
45,2,82
45,1,57
45,3,61
45,2,81
45,4,54
45,1,64
45,4,47
45,2,82
45,3,62
45,4,54
45,1,55
45,3,63
45,2,80
45,3,63
45,1,59
45,2,80
45,4,53
46,4,50
46,1,65
46,3,69
46,2,78
46,4,57
46,1,56
46,2,78
46,3,61
46,3,61
46,1,57
46,4,52
46,2,76
46,1,63
46,4,54
46,2,80
46,3,61
46,4,55
46,3,60
46,1,59
46,2,77
46,3,60
46,4,61
46,1,67
46,2,77
46,4,53
46,1,60
46,3,60
46,2,77
46,1,58
46,4,52
46,3,61
46,2,79
47,3,58
47,2,74
47,1,62
47,4,45
47,3,55
47,4,48
47,2,74
47,1,50
47,4,50
47,1,57
47,2,72
47,3,57
47,1,64
47,3,56
47,4,45
47,2,71
47,3,57
47,2,72
47,1,60
47,4,47
47,3,55
47,1,58
47,2,71
47,4,45
47,1,64
47,3,55
47,2,70
47,4,48
47,1,58
47,4,43
47,3,61
47,2,76
48,4,50
48,3,81
48,2,87
48,1,56
48,3,71
48,1,62
48,4,56
48,2,87
48,4,49
48,3,71
48,2,80
48,1,63
48,4,48
48,1,60
48,3,78
48,2,82
48,3,79
48,4,44
48,2,82
48,1,60
48,1,58
48,4,44
48,3,71
48,2,85
48,1,59
48,3,82
48,4,49
48,2,84
48,1,56
48,4,49
48,3,82
48,2,85
49,4,51
49,1,47
49,3,76
49,2,86
49,1,45
49,3,76
49,4,46
49,2,85
49,1,46
49,4,45
49,2,85
49,3,78
49,3,75
49,4,45
49,1,46
49,2,85
49,3,78
49,1,46
49,4,54
49,2,84
49,4,59
49,1,48
49,2,80
49,3,78
49,3,76
49,2,77
49,4,53
49,1,48
49,1,52
49,4,51
49,3,75
49,2,82
50,2,81
50,1,56
50,3,81
50,4,48
50,1,56
50,4,47
50,3,76
50,2,81
50,1,49
50,2,82
50,3,82
50,4,48
50,3,81
50,4,49
50,2,83
50,1,50
50,1,53
50,2,81
50,3,77
50,4,48
50,1,58
50,3,77
50,4,46
50,2,80
50,1,57
50,2,77
50,4,47
50,3,82
50,1,48
50,2,79
50,4,45
50,3,84
51,4,57
51,2,81
51,3,75
51,1,45
51,1,57
51,4,56
51,3,66
51,2,80
51,1,52
51,3,70
51,4,53
51,2,80
51,1,56
51,4,47
51,3,70
51,2,78
51,3,70
51,2,74
51,4,48
51,1,58
51,1,47
51,2,83
51,4,56
51,3,72
51,1,47
51,4,54
51,2,85
51,3,73
51,1,48
51,4,61
51,3,73
52,4,46
52,1,58
52,2,76
52,3,80
52,3,73
52,4,46
52,1,54
52,2,76
52,1,54
52,4,47
52,3,76
52,2,81
52,1,51
52,4,48
52,3,74
52,2,83
52,4,49
52,1,50
52,2,84
52,3,77
52,1,52
52,2,82
52,4,46
52,3,77
52,3,81
52,4,46
52,2,78
52,1,62
52,1,56
52,3,85
52,4,50
52,2,79
53,4,49
53,1,40
53,3,81
53,2,82
53,1,41
53,4,46
53,3,79
53,2,85
53,4,47
53,1,39
53,2,81
53,3,80
53,4,45
53,1,39
53,2,85
53,3,83
53,1,41
53,4,44
53,3,79
53,2,82
53,3,81
53,1,40
53,4,45
53,2,81
53,3,79
53,4,44
53,2,82
53,1,57
53,1,48
53,4,43
53,3,79
53,2,73
54,3,76
54,4,56
54,1,52
54,2,65
54,1,40
54,2,80
54,4,55
54,3,82
54,1,43
54,4,56
54,2,75
54,3,82
54,4,58
54,1,43
54,2,75
54,4,58
54,2,75
54,1,41
54,3,84
54,3,85
54,1,42
54,2,74
54,4,54
54,3,79
54,1,43
54,2,71
54,4,55
54,3,80
54,1,44
54,4,54
54,2,71
54,3,81
7,2,61
7,1,61
7,4,63
7,3,67
7,2,62
7,3,76
7,4,69
7,1,52
7,2,62
7,1,56
7,3,75
7,4,67
7,4,69
7,3,75
7,1,52
7,2,60
7,2,60
7,4,63
7,1,52
7,3,75
7,2,63
7,1,50
7,3,76
7,4,61
7,2,67
7,1,49
7,4,64
7,3,75
7,2,74
7,4,69
7,3,74
7,1,49
7,4,63
7,2,69
7,1,49
7,3,75
7,3,75
7,2,71
7,1,53
7,4,63
8,4,64
8,3,66
8,1,57
8,2,68
8,2,63
8,1,52
8,3,67
8,4,70
8,2,64
8,1,53
8,4,66
8,3,67
8,2,62
8,3,65
8,1,52
8,4,75
8,2,60
8,4,71
8,3,67
8,1,54
8,3,66
8,2,59
8,1,54
8,4,69
9,2,65
9,4,69
9,3,66
9,2,58
9,1,51
9,3,68
9,4,67
9,4,64
9,3,67
9,2,60
9,1,54
9,2,57
9,1,53
9,3,70
9,4,65
9,4,65
9,2,61
9,3,66
9,1,57
9,2,57
9,3,66
9,1,52
9,4,62
10,2,58
10,1,57
10,4,75
10,2,69
10,3,71
10,1,57
10,4,71
10,3,69
10,2,78
10,1,55
10,4,70
10,3,71
10,2,69
10,1,55
10,4,69
10,2,73
10,1,53
10,3,70
10,4,70
10,4,68
10,2,70
10,1,56
10,3,71
11,2,58
11,4,69
11,3,61
11,1,57
11,2,55
11,1,56
11,3,61
11,4,67
11,2,55
11,1,56
11,4,66
11,3,60
11,4,68
11,2,56
11,1,57
11,3,61
11,2,57
11,1,57
11,4,66
11,3,63
11,2,58
11,4,65
11,1,53
11,3,61
11,2,61
11,4,65
11,3,61
11,1,55
11,4,64
11,3,62
11,2,59
11,1,54
12,4,77
12,2,50
12,1,55
12,3,66
12,4,78
12,2,50
12,1,57
12,3,65
12,4,75
12,3,65
12,2,49
12,1,57
12,2,49
12,1,58
12,3,64
12,4,80
12,2,49
12,4,80
12,1,58
12,3,63
12,2,50
12,1,59
12,3,65
12,4,78
12,1,61
12,2,51
12,3,64
13,2,51
13,3,64
13,1,54
13,4,83
13,2,52
13,4,84
13,3,65
13,1,57
13,2,52
13,1,56
13,3,64
13,4,82
13,2,52
13,1,55
13,3,65
13,4,82
13,4,82
13,2,52
13,3,65
13,1,56
13,2,53
13,1,55
13,3,64
13,4,82
13,2,53
13,1,56
14,2,59
14,4,74
14,1,59
14,3,59
14,4,75
14,2,62
14,1,58
14,3,60
14,4,77
14,2,63
14,3,60
14,1,58
14,2,61
14,3,60
14,4,78
14,1,59
14,2,59
14,4,73
14,1,59
14,3,60
14,2,57
14,4,75
14,3,61
14,1,59
14,2,58
14,4,71
14,1,59
14,3,60
14,2,57
14,1,58
14,4,73
14,3,60
14,4,79
14,2,67
14,1,64
14,3,64
14,4,75
14,2,68
14,3,64
14,1,62
14,4,77
14,2,70
14,1,63
14,3,64
14,4,76
14,2,65
14,1,65
14,3,62
14,2,56
14,4,72
14,1,61
14,3,63
14,2,57
14,4,74
14,3,62
14,1,58
14,4,74
14,3,64
14,2,60
14,1,56
14,2,57
14,3,62
14,1,62
14,4,73
14,4,75
14,2,61
14,1,60
14,3,62
14,4,73
14,2,63
14,1,60
14,3,63
14,4,74
14,3,66
14,2,65
14,1,59
14,2,63
14,4,75
14,3,64
14,1,60
14,4,76
14,2,63
14,3,61
14,1,60
14,2,61
14,1,59
14,3,62
14,4,74
14,3,62
14,1,59
14,4,72
14,2,63
14,2,65
14,3,64
14,1,56
14,4,73
14,2,62
14,1,61
14,3,65
14,4,75
14,2,62
14,4,78
14,1,63
14,3,65
14,4,73
14,3,64
14,1,58
14,2,65
14,2,70
14,4,75
14,1,61
14,3,63
14,2,64
14,1,59
14,3,64
14,4,74
14,2,59
14,1,60
14,3,61
14,4,64
14,2,57
14,4,74
14,3,63
14,1,59
14,2,58
14,3,64
14,1,57
14,4,73
14,2,57
14,1,55
14,3,63
14,4,77
14,2,58
14,3,63
14,1,57
14,4,73
14,2,58
14,3,63
14,1,57
14,4,77
14,1,58
14,3,62
14,2,64
14,4,70
14,2,64
14,1,57
14,3,62
14,4,68
14,4,71
14,2,63
14,3,62
14,1,62
14,3,63
14,1,57
14,2,62
14,4,76
14,4,71
14,2,63
14,3,63
14,1,63
14,2,58
14,1,59
14,3,63
14,4,73
14,2,58
14,3,69
14,1,58
14,4,70
14,3,75
14,1,57
14,2,66
14,4,71
14,4,69
14,2,64
14,1,61
14,3,73
14,2,57
14,1,58
14,4,72
14,3,61
14,2,63
14,1,56
14,3,60
14,4,78
14,2,59
14,4,75
14,1,63
14,3,60
14,2,61
14,4,72
14,1,59
14,3,59
14,4,74
14,3,61
14,1,60
14,2,69
14,4,69
14,2,65
14,1,62
14,3,61
14,4,71
14,2,62
14,1,57
14,3,60
14,4,75
14,3,61
14,2,65
14,1,55
14,2,72
14,3,61
14,1,59
14,4,70
14,4,74
14,1,62
14,3,63
14,2,61
14,2,62
14,4,75
14,1,62
14,3,62
14,4,72
14,2,62
14,1,57
14,3,62
14,4,72
14,3,61
14,2,68
14,1,55
14,2,69
14,1,63
14,4,79
14,3,62
14,2,68
14,3,63
14,1,64
14,4,74
14,2,64
14,4,77
14,3,61
14,1,60
14,2,52
14,1,79
14,3,66
14,4,80
14,2,55
14,1,56
14,4,83
14,3,63
14,2,51
14,4,79
14,3,61
14,1,64
14,2,52
14,4,76
14,1,58
14,3,63
15,2,49
15,1,63
15,4,75
15,3,61
15,2,48
15,4,75
15,1,69
15,3,62
15,2,50
15,3,62
15,1,66
15,4,74
15,2,49
15,3,60
15,1,71
15,4,74
15,2,51
15,1,67
15,4,75
15,3,64
15,2,51
15,4,75
15,3,61
15,1,72
15,2,51
15,4,75
15,3,62
15,1,73
15,2,50
15,1,73
15,4,76
15,3,57
15,2,47
15,4,75
15,3,59
15,1,79
15,4,77
15,2,48
15,3,64
15,1,72
15,2,47
15,1,71
15,3,63
15,4,77
15,4,76
15,3,64
15,2,48
15,1,73
15,2,49
15,1,75
15,3,60
15,4,78
15,2,45
15,4,81
15,3,58
15,1,69
15,4,81
15,3,61
15,2,45
15,1,63
15,2,46
15,4,75
15,3,61
15,1,66
15,2,46
15,4,79
15,1,65
15,3,58
15,2,46
15,4,78
15,1,66
15,3,60
15,2,47
15,4,81
15,1,69
15,3,58
15,4,79
15,2,46
15,1,67
15,3,58
15,2,46
15,4,80
15,3,56
15,1,68
15,2,46
15,3,57
15,4,83
15,1,71
15,2,47
15,4,77
15,3,60
15,1,64
15,2,47
15,1,66
15,3,58
15,4,79
15,4,79
15,2,46
15,1,69
15,3,60
15,2,47
15,4,78
15,3,60
15,1,68
15,2,47
15,1,68
15,3,63
15,4,81
15,2,47
15,4,81
15,3,59
15,1,66
15,2,48
15,1,66
15,3,61
15,4,77
15,2,47
15,4,76
15,3,60
15,1,68
15,4,83
15,3,58
15,1,68
15,2,47
15,2,46
15,1,71
15,4,76
15,3,58
15,2,47
15,4,75
15,1,64
15,3,58
15,4,75
15,2,46
15,1,69
15,3,59
15,2,48
15,4,79
15,1,75
15,3,60
15,2,48
15,1,71
15,3,55
15,4,81
15,2,46
15,1,70
15,4,80
15,3,54
15,2,46
15,1,66
15,3,55
15,4,81
15,4,79
15,3,56
15,2,47
15,1,63
